,Country,Year,Coin Value,Amount,Status,Created,Special,Collected,Collector,Source,Staged,Name,Country-specific,Description,Link
349,belgium,2015,50 cent,17000,missing,01.01.2024,False,,,,False,,,,
350,belgium,2015,1 euro,45,unavailable,01.01.2024,False,,,,False,,,,
351,belgium,2015,2 euro,45,unavailable,01.01.2024,False,,,,False,,,,
352,belgium,2016,1 cent,29975,missing,01.01.2024,False,,,,False,,,,
353,belgium,2016,2 cent,16250,missing,01.01.2024,False,,,,False,,,,
354,belgium,2016,5 cent,19900,missing,01.01.2024,False,,,,False,,,,
355,belgium,2016,10 cent,45,unavailable,01.01.2024,False,,,,False,,,,
356,belgium,2016,20 cent,45,unavailable,01.01.2024,False,,,,False,,,,
357,belgium,2016,50 cent,2000,missing,01.01.2024,False,,,,False,,,,
358,belgium,2016,1 euro,45,unavailable,01.01.2024,False,,,,False,,,,
359,belgium,2016,2 euro,45,unavailable,01.01.2024,False,,,,False,,,,
360,belgium,2017,1 cent,1634,missing,01.01.2024,False,,,,False,,,,
361,belgium,2017,2 cent,27,unavailable,01.01.2024,False,,,,False,,,,
362,belgium,2017,5 cent,48444,missing,01.01.2024,False,,,,False,,,,
363,belgium,2017,10 cent,3000,missing,01.01.2024,False,,,,False,,,,
364,belgium,2017,20 cent,27,unavailable,01.01.2024,False,,,,False,,,,
365,belgium,2017,50 cent,5000,collected,01.01.2024,False,20.09.2025,Michael,,False,,,,
366,belgium,2017,1 euro,27,unavailable,01.01.2024,False,,,,False,,,,
367,belgium,2017,2 euro,27,unavailable,01.01.2024,False,,,,False,,,,
368,belgium,2018,1 cent,47,unavailable,01.01.2024,False,,,,False,,,,
369,belgium,2018,2 cent,47,unavailable,01.01.2024,False,,,,False,,,,
370,belgium,2018,5 cent,5300,missing,01.01.2024,False,,,,False,,,,
371,belgium,2018,10 cent,12300,collected,01.01.2024,False,01.01.2024,,,False,,,,
372,belgium,2018,20 cent,47,unavailable,01.01.2024,False,,,,False,,,,
373,belgium,2018,50 cent,47,unavailable,01.01.2024,False,,,,False,,,,
374,belgium,2018,1 euro,47,unavailable,01.01.2024,False,,,,False,,,,
375,belgium,2018,2 euro,47,unavailable,01.01.2024,False,,,,False,,,,
376,belgium,2019,1 cent,27,unavailable,01.01.2024,False,,,,False,,,,
377,belgium,2019,2 cent,27,unavailable,01.01.2024,False,,,,False,,,,
378,belgium,2019,5 cent,10000,missing,01.01.2024,False,,,,False,,,,
379,belgium,2019,10 cent,5000,missing,01.01.2024,False,,,,False,,,,
380,belgium,2019,20 cent,21000,collected,01.01.2024,False,01.01.2024,,,False,,,,
381,belgium,2019,50 cent,12000,collected,01.01.2024,False,01.01.2024,,,False,,,,
382,belgium,2019,1 euro,27,unavailable,01.01.2024,False,,,,False,,,,
383,belgium,2019,2 euro,3000,collected,01.01.2024,False,01.01.2024,Jannis,,False,,,,
384,belgium,2020,1 cent,0,unavailable,01.01.2024,False,,,,False,,,,
385,belgium,2020,2 cent,0,unavailable,01.01.2024,False,,,,False,,,,
386,belgium,2020,5 cent,0,unavailable,01.01.2024,False,,,,False,,,,
387,belgium,2020,10 cent,0,unavailable,01.01.2024,False,,,,False,,,,
388,belgium,2020,20 cent,0,unavailable,01.01.2024,False,,,,False,,,,
389,belgium,2020,50 cent,0,unavailable,01.01.2024,False,,,,False,,,,
390,belgium,2020,1 euro,0,unavailable,01.01.2024,False,,,,False,,,,
391,belgium,2020,2 euro,0,unavailable,01.01.2024,False,,,,False,,,,
392,belgium,2021,1 cent,0,unavailable,01.01.2024,False,,,,False,,,,
393,belgium,2021,2 cent,0,unavailable,01.01.2024,False,,,,False,,,,
394,belgium,2021,5 cent,0,unavailable,01.01.2024,False,,,,False,,,,
395,belgium,2021,10 cent,0,unavailable,01.01.2024,False,,,,False,,,,
396,belgium,2021,20 cent,0,unavailable,01.01.2024,False,,,,False,,,,
397,belgium,2021,50 cent,0,unavailable,01.01.2024,False,,,,False,,,,
398,belgium,2021,1 euro,0,unavailable,01.01.2024,False,,,,False,,,,
399,belgium,2021,2 euro,0,unavailable,01.01.2024,False,,,,False,,,,
400,belgium,2022,1 cent,0,unavailable,01.01.2024,False,,,,False,,,,
401,belgium,2022,2 cent,0,unavailable,01.01.2024,False,,,,False,,,,
402,belgium,2022,5 cent,15000,missing,01.01.2024,False,,,,False,,,,
403,belgium,2022,10 cent,0,unavailable,01.01.2024,False,,,,False,,,,
404,belgium,2022,20 cent,0,unavailable,01.01.2024,False,,,,False,,,,
405,belgium,2022,50 cent,0,unavailable,01.01.2024,False,,,,False,,,,
406,belgium,2022,1 euro,0,unavailable,01.01.2024,False,,,,False,,,,
407,belgium,2022,2 euro,0,unavailable,01.01.2024,False,,,,False,,,,
408,belgium,2023,1 cent,0,unavailable,01.01.2024,False,,,,False,,,,
409,belgium,2023,2 cent,0,unavailable,01.01.2024,False,,,,False,,,,
410,belgium,2023,5 cent,9000,missing,01.01.2024,False,,,,False,,,,
411,belgium,2023,10 cent,7500,missing,01.01.2024,False,,,,False,,,,
412,belgium,2023,20 cent,17000,missing,01.01.2024,False,,,,False,,,,
413,belgium,2023,50 cent,0,unavailable,01.01.2024,False,,,,False,,,,
414,belgium,2023,1 euro,0,unavailable,01.01.2024,False,,,,False,,,,
415,belgium,2023,2 euro,0,unavailable,01.01.2024,False,,,,False,,,,
416,belgium,2024,1 cent,0,unavailable,01.01.2024,False,,,,False,,,,
417,belgium,2024,2 cent,0,unavailable,01.01.2024,False,,,,False,,,,
418,belgium,2024,5 cent,13910,missing,04.01.2025,False,,,,False,,,,
419,belgium,2024,10 cent,0,unavailable,01.01.2024,False,,,,False,,,,
420,belgium,2024,20 cent,0,unavailable,01.01.2024,False,,,,False,,,,
421,belgium,2024,50 cent,3210,missing,04.01.2025,False,,,,False,,,,
422,belgium,2024,1 euro,0,unavailable,01.01.2024,False,,,,False,,,,
423,belgium,2024,2 euro,0,unavailable,01.01.2024,False,,,,False,,,,
424,belgium,2025,1 cent,0,unavailable,01.01.2024,False,,,,False,,,,
425,belgium,2025,2 cent,0,unavailable,01.01.2024,False,,,,False,,,,
426,belgium,2025,5 cent,0,unavailable,01.01.2024,False,,,,False,,,,
427,belgium,2025,10 cent,0,unavailable,01.01.2024,False,,,,False,,,,
428,belgium,2025,20 cent,0,unavailable,01.01.2024,False,,,,False,,,,
429,belgium,2025,50 cent,0,unavailable,01.01.2024,False,,,,False,,,,
430,belgium,2025,1 euro,0,unavailable,01.01.2024,False,,,,False,,,,
431,belgium,2025,2 euro,0,unavailable,01.01.2024,False,,,,False,,,,
432,estonia,1999,1 cent,0,unavailable,01.01.2024,False,,,,False,,,,
433,estonia,1999,2 cent,0,unavailable,01.01.2024,False,,,,False,,,,
434,estonia,1999,5 cent,0,unavailable,01.01.2024,False,,,,False,,,,
435,estonia,1999,10 cent,0,unavailable,01.01.2024,False,,,,False,,,,
436,estonia,1999,20 cent,0,unavailable,01.01.2024,False,,,,False,,,,
437,estonia,1999,50 cent,0,unavailable,01.01.2024,False,,,,False,,,,
438,estonia,1999,1 euro,0,unavailable,01.01.2024,False,,,,False,,,,
439,estonia,1999,2 euro,0,unavailable,01.01.2024,False,,,,False,,,,
440,estonia,2000,1 cent,0,unavailable,01.01.2024,False,,,,False,,,,
441,estonia,2000,2 cent,0,unavailable,01.01.2024,False,,,,False,,,,
442,estonia,2000,5 cent,0,unavailable,01.01.2024,False,,,,False,,,,
443,estonia,2000,10 cent,0,unavailable,01.01.2024,False,,,,False,,,,
444,estonia,2000,20 cent,0,unavailable,01.01.2024,False,,,,False,,,,
445,estonia,2000,50 cent,0,unavailable,01.01.2024,False,,,,False,,,,
446,estonia,2000,1 euro,0,unavailable,01.01.2024,False,,,,False,,,,
447,estonia,2000,2 euro,0,unavailable,01.01.2024,False,,,,False,,,,
448,estonia,2001,1 cent,0,unavailable,01.01.2024,False,,,,False,,,,
449,estonia,2001,2 cent,0,unavailable,01.01.2024,False,,,,False,,,,
450,estonia,2001,5 cent,0,unavailable,01.01.2024,False,,,,False,,,,
451,estonia,2001,10 cent,0,unavailable,01.01.2024,False,,,,False,,,,
452,estonia,2001,20 cent,0,unavailable,01.01.2024,False,,,,False,,,,
453,estonia,2001,50 cent,0,unavailable,01.01.2024,False,,,,False,,,,
454,estonia,2001,1 euro,0,unavailable,01.01.2024,False,,,,False,,,,
455,estonia,2001,2 euro,0,unavailable,01.01.2024,False,,,,False,,,,
456,estonia,2002,1 cent,0,unavailable,01.01.2024,False,,,,False,,,,
457,estonia,2002,2 cent,0,unavailable,01.01.2024,False,,,,False,,,,
458,estonia,2002,5 cent,0,unavailable,01.01.2024,False,,,,False,,,,
459,estonia,2002,10 cent,0,unavailable,01.01.2024,False,,,,False,,,,
460,estonia,2002,20 cent,0,unavailable,01.01.2024,False,,,,False,,,,
461,estonia,2002,50 cent,0,unavailable,01.01.2024,False,,,,False,,,,
462,estonia,2002,1 euro,0,unavailable,01.01.2024,False,,,,False,,,,
463,estonia,2002,2 euro,0,unavailable,01.01.2024,False,,,,False,,,,
464,estonia,2003,1 cent,0,unavailable,01.01.2024,False,,,,False,,,,
465,estonia,2003,2 cent,0,unavailable,01.01.2024,False,,,,False,,,,
466,estonia,2003,5 cent,0,unavailable,01.01.2024,False,,,,False,,,,
467,estonia,2003,10 cent,0,unavailable,01.01.2024,False,,,,False,,,,
468,estonia,2003,20 cent,0,unavailable,01.01.2024,False,,,,False,,,,
469,estonia,2003,50 cent,0,unavailable,01.01.2024,False,,,,False,,,,
470,estonia,2003,1 euro,0,unavailable,01.01.2024,False,,,,False,,,,
471,estonia,2003,2 euro,0,unavailable,01.01.2024,False,,,,False,,,,
472,estonia,2004,1 cent,0,unavailable,01.01.2024,False,,,,False,,,,
473,estonia,2004,2 cent,0,unavailable,01.01.2024,False,,,,False,,,,
474,estonia,2004,5 cent,0,unavailable,01.01.2024,False,,,,False,,,,
475,estonia,2004,10 cent,0,unavailable,01.01.2024,False,,,,False,,,,
476,estonia,2004,20 cent,0,unavailable,01.01.2024,False,,,,False,,,,
477,estonia,2004,50 cent,0,unavailable,01.01.2024,False,,,,False,,,,
478,estonia,2004,1 euro,0,unavailable,01.01.2024,False,,,,False,,,,
479,estonia,2004,2 euro,0,unavailable,01.01.2024,False,,,,False,,,,
480,estonia,2005,1 cent,0,unavailable,01.01.2024,False,,,,False,,,,
481,estonia,2005,2 cent,0,unavailable,01.01.2024,False,,,,False,,,,
482,estonia,2005,5 cent,0,unavailable,01.01.2024,False,,,,False,,,,
483,estonia,2005,10 cent,0,unavailable,01.01.2024,False,,,,False,,,,
484,estonia,2005,20 cent,0,unavailable,01.01.2024,False,,,,False,,,,
485,estonia,2005,50 cent,0,unavailable,01.01.2024,False,,,,False,,,,
486,estonia,2005,1 euro,0,unavailable,01.01.2024,False,,,,False,,,,
487,estonia,2005,2 euro,0,unavailable,01.01.2024,False,,,,False,,,,
488,estonia,2006,1 cent,0,unavailable,01.01.2024,False,,,,False,,,,
489,estonia,2006,2 cent,0,unavailable,01.01.2024,False,,,,False,,,,
490,estonia,2006,5 cent,0,unavailable,01.01.2024,False,,,,False,,,,
491,estonia,2006,10 cent,0,unavailable,01.01.2024,False,,,,False,,,,
492,estonia,2006,20 cent,0,unavailable,01.01.2024,False,,,,False,,,,
493,estonia,2006,50 cent,0,unavailable,01.01.2024,False,,,,False,,,,
494,estonia,2006,1 euro,0,unavailable,01.01.2024,False,,,,False,,,,
495,estonia,2006,2 euro,0,unavailable,01.01.2024,False,,,,False,,,,
496,estonia,2007,1 cent,0,unavailable,01.01.2024,False,,,,False,,,,
497,estonia,2007,2 cent,0,unavailable,01.01.2024,False,,,,False,,,,
498,estonia,2007,5 cent,0,unavailable,01.01.2024,False,,,,False,,,,
499,estonia,2007,10 cent,0,unavailable,01.01.2024,False,,,,False,,,,
500,estonia,2007,20 cent,0,unavailable,01.01.2024,False,,,,False,,,,
501,estonia,2007,50 cent,0,unavailable,01.01.2024,False,,,,False,,,,
502,estonia,2007,1 euro,0,unavailable,01.01.2024,False,,,,False,,,,
503,estonia,2007,2 euro,0,unavailable,01.01.2024,False,,,,False,,,,
504,estonia,2008,1 cent,0,unavailable,01.01.2024,False,,,,False,,,,
505,estonia,2008,2 cent,0,unavailable,01.01.2024,False,,,,False,,,,
506,estonia,2008,5 cent,0,unavailable,01.01.2024,False,,,,False,,,,
507,estonia,2008,10 cent,0,unavailable,01.01.2024,False,,,,False,,,,
508,estonia,2008,20 cent,0,unavailable,01.01.2024,False,,,,False,,,,
509,estonia,2008,50 cent,0,unavailable,01.01.2024,False,,,,False,,,,
510,estonia,2008,1 euro,0,unavailable,01.01.2024,False,,,,False,,,,
511,estonia,2008,2 euro,0,unavailable,01.01.2024,False,,,,False,,,,
512,estonia,2009,1 cent,0,unavailable,01.01.2024,False,,,,False,,,,
513,estonia,2009,2 cent,0,unavailable,01.01.2024,False,,,,False,,,,
514,estonia,2009,5 cent,0,unavailable,01.01.2024,False,,,,False,,,,
515,estonia,2009,10 cent,0,unavailable,01.01.2024,False,,,,False,,,,
516,estonia,2009,20 cent,0,unavailable,01.01.2024,False,,,,False,,,,
517,estonia,2009,50 cent,0,unavailable,01.01.2024,False,,,,False,,,,
518,estonia,2009,1 euro,0,unavailable,01.01.2024,False,,,,False,,,,
519,estonia,2009,2 euro,0,unavailable,01.01.2024,False,,,,False,,,,
520,estonia,2010,1 cent,0,unavailable,01.01.2024,False,,,,False,,,,
521,estonia,2010,2 cent,0,unavailable,01.01.2024,False,,,,False,,,,
522,estonia,2010,5 cent,0,unavailable,01.01.2024,False,,,,False,,,,
523,estonia,2010,10 cent,0,unavailable,01.01.2024,False,,,,False,,,,
524,estonia,2010,20 cent,0,unavailable,01.01.2024,False,,,,False,,,,
525,estonia,2010,50 cent,0,unavailable,01.01.2024,False,,,,False,,,,
526,estonia,2010,1 euro,0,unavailable,01.01.2024,False,,,,False,,,,
527,estonia,2010,2 euro,0,unavailable,01.01.2024,False,,,,False,,,,
528,estonia,2011,1 cent,32000,missing,01.01.2024,False,,,,False,,,,
529,estonia,2011,2 cent,30000,missing,01.01.2024,False,,,,False,,,,
530,estonia,2011,5 cent,30000,collected,01.01.2024,False,01.01.2024,,,False,,,,
531,estonia,2011,10 cent,30000,missing,01.01.2024,False,,,,False,,,,
532,estonia,2011,20 cent,25000,collected,01.01.2024,False,01.01.2024,,,False,,,,
533,estonia,2011,50 cent,20000,collected,01.01.2024,False,01.01.2024,,,False,,,,
534,estonia,2011,1 euro,16000,collected,01.01.2024,False,01.01.2024,,,False,,,,
535,estonia,2011,2 euro,11000,collected,01.01.2024,False,01.01.2024,,,False,,,,
536,estonia,2012,1 cent,25000,missing,01.01.2024,False,,,,False,,,,
537,estonia,2012,2 cent,25000,missing,01.01.2024,False,,,,False,,,,
538,estonia,2012,5 cent,-1,unavailable,01.01.2024,False,,,,False,,,,
539,estonia,2012,10 cent,-1,unavailable,01.01.2024,False,,,,False,,,,
540,estonia,2012,20 cent,-1,unavailable,01.01.2024,False,,,,False,,,,
541,estonia,2012,50 cent,-1,unavailable,01.01.2024,False,,,,False,,,,
542,estonia,2012,1 euro,-1,unavailable,01.01.2024,False,,,,False,,,,
543,estonia,2012,2 euro,-1,unavailable,01.01.2024,False,,,,False,,,,
544,estonia,2013,1 cent,-1,unavailable,01.01.2024,False,,,,False,,,,
545,estonia,2013,2 cent,-1,unavailable,01.01.2024,False,,,,False,,,,
546,estonia,2013,5 cent,-1,unavailable,01.01.2024,False,,,,False,,,,
547,estonia,2013,10 cent,-1,unavailable,01.01.2024,False,,,,False,,,,
548,estonia,2013,20 cent,-1,unavailable,01.01.2024,False,,,,False,,,,
549,estonia,2013,50 cent,-1,unavailable,01.01.2024,False,,,,False,,,,
550,estonia,2013,1 euro,-1,unavailable,01.01.2024,False,,,,False,,,,
551,estonia,2013,2 euro,-1,unavailable,01.01.2024,False,,,,False,,,,
552,estonia,2014,1 cent,0,unavailable,01.01.2024,False,,,,False,,,,
553,estonia,2014,2 cent,0,unavailable,01.01.2024,False,,,,False,,,,
554,estonia,2014,5 cent,0,unavailable,01.01.2024,False,,,,False,,,,
555,estonia,2014,10 cent,0,unavailable,01.01.2024,False,,,,False,,,,
556,estonia,2014,20 cent,0,unavailable,01.01.2024,False,,,,False,,,,
557,estonia,2014,50 cent,0,unavailable,01.01.2024,False,,,,False,,,,
558,estonia,2014,1 euro,0,unavailable,01.01.2024,False,,,,False,,,,
559,estonia,2014,2 euro,0,unavailable,01.01.2024,False,,,,False,,,,
560,estonia,2015,1 cent,14000,collected,01.01.2024,False,01.01.2024,,,False,,,,
561,estonia,2015,2 cent,17100,missing,01.01.2024,False,,,,False,,,,
562,estonia,2015,5 cent,0,unavailable,01.01.2024,False,,,,False,,,,
563,estonia,2015,10 cent,0,unavailable,01.01.2024,False,,,,False,,,,
564,estonia,2015,20 cent,0,unavailable,01.01.2024,False,,,,False,,,,
565,estonia,2015,50 cent,0,unavailable,01.01.2024,False,,,,False,,,,
566,estonia,2015,1 euro,0,unavailable,01.01.2024,False,,,,False,,,,
567,estonia,2015,2 euro,0,unavailable,01.01.2024,False,,,,False,,,,
568,estonia,2016,1 cent,20,unavailable,01.01.2024,False,,,,False,,,,
569,estonia,2016,2 cent,20,unavailable,01.01.2024,False,,,,False,,,,
570,estonia,2016,5 cent,20,unavailable,01.01.2024,False,,,,False,,,,
571,estonia,2016,10 cent,20,unavailable,01.01.2024,False,,,,False,,,,
572,estonia,2016,20 cent,20,unavailable,01.01.2024,False,,,,False,,,,
573,estonia,2016,50 cent,20,unavailable,01.01.2024,False,,,,False,,,,
574,estonia,2016,1 euro,20,unavailable,01.01.2024,False,,,,False,,,,
575,estonia,2016,2 euro,20,unavailable,01.01.2024,False,,,,False,,,,
576,estonia,2017,1 cent,9000,missing,01.01.2024,False,,,,False,,,,
577,estonia,2017,2 cent,4000,missing,01.01.2024,False,,,,False,,,,
578,estonia,2017,5 cent,4550,missing,01.01.2024,False,,,,False,,,,
579,estonia,2017,10 cent,0,unavailable,01.01.2024,False,,,,False,,,,
580,estonia,2017,20 cent,3250,missing,01.01.2024,False,,,,False,,,,
581,estonia,2017,50 cent,0,unavailable,01.01.2024,False,,,,False,,,,
582,estonia,2017,1 euro,0,unavailable,01.01.2024,False,,,,False,,,,
583,estonia,2017,2 euro,0,unavailable,01.01.2024,False,,,,False,,,,
584,estonia,2018,1 cent,500,unavailable,01.01.2024,False,,,,False,,,,
585,estonia,2018,2 cent,8500,missing,01.01.2024,False,,,,False,,,,
586,estonia,2018,5 cent,4500,missing,01.01.2024,False,,,,False,,,,
587,estonia,2018,10 cent,500,unavailable,01.01.2024,False,,,,False,,,,
588,estonia,2018,20 cent,4000,missing,01.01.2024,False,,,,False,,,,
589,estonia,2018,50 cent,500,unavailable,01.01.2024,False,,,,False,,,,
590,estonia,2018,1 euro,500,unavailable,01.01.2024,False,,,,False,,,,
591,estonia,2018,2 euro,500,unavailable,01.01.2024,False,,,,False,,,,
592,estonia,2019,1 cent,10000,missing,01.01.2024,False,,,,False,,,,
593,estonia,2019,2 cent,0,unavailable,01.01.2024,False,,,,False,,,,
594,estonia,2019,5 cent,0,unavailable,01.01.2024,False,,,,False,,,,
595,estonia,2019,10 cent,0,unavailable,01.01.2024,False,,,,False,,,,
596,estonia,2019,20 cent,0,unavailable,01.01.2024,False,,,,False,,,,
597,estonia,2019,50 cent,0,unavailable,01.01.2024,False,,,,False,,,,
598,estonia,2019,1 euro,0,unavailable,01.01.2024,False,,,,False,,,,
599,estonia,2019,2 euro,0,unavailable,01.01.2024,False,,,,False,,,,
600,estonia,2020,1 cent,0,unavailable,01.01.2024,False,,,,False,,,,
601,estonia,2020,2 cent,2000,missing,01.01.2024,False,,,,False,,,,
602,estonia,2020,5 cent,0,unavailable,01.01.2024,False,,,,False,,,,
603,estonia,2020,10 cent,0,unavailable,01.01.2024,False,,,,False,,,,
604,estonia,2020,20 cent,1500,missing,01.01.2024,False,,,,False,,,,
605,estonia,2020,50 cent,0,unavailable,01.01.2024,False,,,,False,,,,
606,estonia,2020,1 euro,0,unavailable,01.01.2024,False,,,,False,,,,
607,estonia,2020,2 euro,0,unavailable,01.01.2024,False,,,,False,,,,
608,estonia,2021,1 cent,0,unavailable,01.01.2024,False,,,,False,,,,
609,estonia,2021,2 cent,8000,missing,01.01.2024,False,,,,False,,,,
610,estonia,2021,5 cent,0,unavailable,01.01.2024,False,,,,False,,,,
611,estonia,2021,10 cent,0,unavailable,01.01.2024,False,,,,False,,,,
612,estonia,2021,20 cent,2000,missing,01.01.2024,False,,,,False,,,,
613,estonia,2021,50 cent,0,unavailable,01.01.2024,False,,,,False,,,,
614,estonia,2021,1 euro,0,unavailable,01.01.2024,False,,,,False,,,,
615,estonia,2021,2 euro,0,unavailable,01.01.2024,False,,,,False,,,,
616,estonia,2022,1 cent,10000,missing,01.01.2024,False,,,,False,,,,
617,estonia,2022,2 cent,0,unavailable,01.01.2024,False,,,,False,,,,
618,estonia,2022,5 cent,4200,missing,01.01.2024,False,,,,False,,,,
619,estonia,2022,10 cent,2800,missing,01.01.2024,False,,,,False,,,,
620,estonia,2022,20 cent,0,unavailable,01.01.2024,False,,,,False,,,,
621,estonia,2022,50 cent,0,unavailable,01.01.2024,False,,,,False,,,,
622,estonia,2022,1 euro,0,unavailable,01.01.2024,False,,,,False,,,,
623,estonia,2022,2 euro,0,unavailable,01.01.2024,False,,,,False,,,,
624,estonia,2023,1 cent,0,unavailable,01.01.2024,False,,,,False,,,,
625,estonia,2023,2 cent,0,unavailable,01.01.2024,False,,,,False,,,,
626,estonia,2023,5 cent,5600,missing,01.01.2024,False,,,,False,,,,
627,estonia,2023,10 cent,4200,missing,01.01.2024,False,,,,False,,,,
628,estonia,2023,20 cent,4800,missing,01.01.2024,False,,,,False,,,,
629,estonia,2023,50 cent,0,unavailable,01.01.2024,False,,,,False,,,,
630,estonia,2023,1 euro,0,unavailable,01.01.2024,False,,,,False,,,,
631,estonia,2023,2 euro,1900,missing,01.01.2024,False,,,,False,,,,
632,estonia,2024,1 cent,0,unavailable,01.01.2024,False,,,,False,,,,
633,estonia,2024,2 cent,0,unavailable,01.01.2024,False,,,,False,,,,
634,estonia,2024,5 cent,0,unavailable,01.01.2024,False,,,,False,,,,
635,estonia,2024,10 cent,0,unavailable,01.01.2024,False,,,,False,,,,
636,estonia,2024,20 cent,0,unavailable,01.01.2024,False,,,,False,,,,
637,estonia,2024,50 cent,0,unavailable,01.01.2024,False,,,,False,,,,
638,estonia,2024,1 euro,0,unavailable,01.01.2024,False,,,,False,,,,
639,estonia,2024,2 euro,0,unavailable,01.01.2024,False,,,,False,,,,
640,estonia,2025,1 cent,0,unavailable,01.01.2024,False,,,,False,,,,
641,estonia,2025,2 cent,0,unavailable,01.01.2024,False,,,,False,,,,
642,estonia,2025,5 cent,0,unavailable,01.01.2024,False,,,,False,,,,
643,estonia,2025,10 cent,0,unavailable,01.01.2024,False,,,,False,,,,
644,estonia,2025,20 cent,0,unavailable,01.01.2024,False,,,,False,,,,
645,estonia,2025,50 cent,0,unavailable,01.01.2024,False,,,,False,,,,
